transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
635,04/12/2022,21:03:00,89,Female,63,Electronics,3,300,129,900
676,10/07/2023,22:13:00,80,Male,63,Electronics,3,500,205,1500
824,25/02/2023,19:10:00,3,Male,63,Clothing,4,30,9.3,120
848,24/01/2022,10:46:00,15,Female,63,Clothing,3,25,9.75,75
860,11/04/2022,08:58:00,85,Male,63,Clothing,4,50,16,200
872,10/12/2023,22:18:00,113,Female,63,Beauty,3,25,24.75,75
988,05/08/2022,18:41:00,85,Female,63,Clothing,3,25,8,75
1009,22/09/2023,14:18:00,88,Male,63,Electronics,2,300,78,600
1057,19/09/2023,22:31:00,114,Female,63,Beauty,1,30,15.9,30
1153,24/09/2022,12:30:00,91,Male,63,Electronics,2,500,265,1000
1189,07/12/2022,06:08:00,104,Male,63,Beauty,1,50,20.5,50
1431,28/09/2023,21:28:00,114,Male,63,Electronics,4,300,312,1200
1462,13/11/2023,10:42:00,124,Male,63,Electronics,4,300,114,1200
1466,16/01/2023,22:27:00,64,Male,63,Electronics,4,25,10.75,100
1547,11/08/2022,06:39:00,142,Male,63,Clothing,4,500,235,2000
1574,26/10/2022,21:51:00,150,Female,63,Electronics,2,25,24.75,50
1620,03/02/2023,22:48:00,5,Male,63,Electronics,3,25,7.75,75
1635,17/04/2023,18:08:00,36,Female,63,Electronics,3,300,159,900
1676,21/09/2023,20:22:00,91,Male,63,Electronics,3,500,210,1500
1824,24/01/2023,20:19:00,4,Male,63,Clothing,4,30,12.6,120
1848,27/12/2022,10:16:00,63,Female,63,Clothing,3,25,12.5,75
1860,12/03/2022,11:21:00,57,Male,63,Clothing,4,50,18,200
1872,22/11/2022,17:02:00,57,Female,63,Beauty,3,25,26.25,75
1988,30/11/2023,18:47:00,144,Female,63,Clothing,3,25,7.25,75
14,18/05/2022,07:11:00,8,Male,64,Clothing,4,30,13.2,120
25,20/11/2022,14:32:00,61,Female,64,Beauty,1,50,19,50
80,22/10/2023,16:51:00,82,Female,64,Clothing,2,30,12.3,60
122,01/12/2023,19:02:00,1,Male,64,Electronics,4,30,35.4,120
161,01/07/2023,06:58:00,104,Male,64,Beauty,2,500,195,1000
163,31/10/2022,09:38:00,144,Female,64,Clothing,3,50,23,150
173,19/12/2023,17:30:00,85,Male,64,Electronics,4,30,14.1,120
187,20/02/2022,20:19:00,88,Female,64,Clothing,2,50,21,100
191,22/12/2023,21:24:00,71,Male,64,Beauty,1,25,28.25,25
218,24/11/2022,20:39:00,144,Male,64,Beauty,3,30,33.9,90
220,07/05/2022,06:44:00,138,Male,64,Beauty,1,500,140,500
223,15/01/2022,11:18:00,61,Female,64,Clothing,1,25,12,25
282,05/10/2023,17:39:00,10,Female,64,Electronics,4,50,56,200
363,23/05/2022,22:51:00,92,Male,64,Beauty,1,25,13.5,25
376,29/01/2023,18:21:00,4,Female,64,Beauty,1,30,12,30
399,07/12/2022,09:25:00,136,Female,64,Beauty,2,30,12.9,60
408,22/12/2023,08:18:00,4,Female,64,Beauty,1,500,140,500
429,08/09/2023,14:29:00,80,Male,64,Electronics,2,25,6.75,50
440,22/11/2023,20:15:00,110,Male,64,Clothing,2,300,348,600
473,25/09/2022,10:09:00,1,Male,64,Beauty,1,50,14.5,50
532,15/08/2022,18:04:00,92,Female,64,Clothing,4,30,12.9,120
561,29/07/2022,17:04:00,34,Female,64,Clothing,4,500,250,2000
566,26/11/2022,19:15:00,106,Female,64,Clothing,1,30,8.4,30
596,12/02/2022,08:44:00,87,Female,64,Electronics,1,300,93,300
692,30/09/2022,19:48:00,110,Female,64,Clothing,2,50,49.5,100
698,17/03/2022,20:56:00,116,Female,64,Electronics,1,300,123,300
735,26/11/2022,21:38:00,153,Female,64,Clothing,4,500,515,2000
758,23/04/2023,18:30:00,1,Male,64,Clothing,4,25,6.75,100
830,29/09/2022,20:19:00,77,Female,64,Clothing,3,50,18.5,150
882,22/10/2023,21:41:00,144,Female,64,Electronics,2,25,13.25,50
897,12/09/2023,17:53:00,15,Female,64,Electronics,2,50,51.5,100
1014,04/02/2022,10:26:00,147,Male,64,Clothing,4,30,11.4,120
1025,12/11/2022,16:41:00,103,Female,64,Beauty,1,50,16.5,50
1080,08/12/2022,13:31:00,70,Female,64,Clothing,2,30,13.2,60
1122,07/09/2022,19:53:00,138,Male,64,Electronics,4,30,31.8,120
1161,29/06/2023,11:06:00,30,Male,64,Beauty,2,500,160,1000
1163,04/05/2022,10:52:00,120,Female,64,Clothing,3,50,27,150
1173,04/12/2022,21:03:00,70,Male,64,Electronics,4,30,15,120
1187,07/07/2023,17:05:00,52,Female,64,Clothing,2,50,12.5,100
1191,25/09/2023,17:20:00,88,Male,64,Beauty,1,25,25,25
1218,25/10/2023,22:11:00,30,Male,64,Beauty,3,30,34.2,90
1220,29/06/2022,11:16:00,47,Male,64,Beauty,1,500,240,500
1223,20/02/2022,07:40:00,106,Female,64,Clothing,1,25,9.75,25
1282,20/02/2023,20:05:00,23,Female,64,Electronics,4,50,48.5,200
1363,04/07/2023,20:27:00,33,Male,64,Beauty,1,25,7.75,25
1376,15/07/2023,19:49:00,3,Female,64,Beauty,1,30,9.9,30
1399,28/01/2022,09:32:00,15,Female,64,Beauty,2,30,16.2,60
1408,28/08/2023,08:17:00,2,Female,64,Beauty,1,500,250,500
1429,22/11/2023,13:14:00,102,Male,64,Electronics,2,25,12,50
1440,01/09/2023,19:20:00,86,Male,64,Clothing,2,300,354,600
1473,19/03/2022,09:06:00,30,Male,64,Beauty,1,50,13,50
1532,23/03/2022,22:48:00,51,Female,64,Clothing,4,30,15.6,120
1561,17/09/2023,19:38:00,16,Female,64,Clothing,4,500,170,2000
1566,03/10/2022,18:17:00,56,Female,64,Clothing,1,30,15.6,30
1596,28/03/2022,06:22:00,7,Female,64,Electronics,1,300,141,300
1692,11/10/2023,19:50:00,103,Female,64,Clothing,2,50,59.5,100
1698,07/04/2022,21:50:00,146,Female,64,Electronics,1,300,105,300
1735,05/09/2023,17:26:00,86,Female,64,Clothing,4,500,505,2000
1758,22/07/2023,18:19:00,3,Male,64,Clothing,4,25,7.5,100
1830,04/03/2023,18:04:00,87,Female,64,Clothing,3,50,21,150
1882,21/06/2023,20:56:00,15,Female,64,Electronics,2,25,9,50
1897,27/10/2023,17:12:00,137,Female,64,Electronics,2,50,62,100
150,13/04/2022,08:25:00,89,Female,,Electronics,4,30,16.2,120
432,10/03/2022,11:31:00,17,Female,,Electronics,2,500,190,1000
797,16/09/2022,06:38:00,116,Male,,Clothing,3,25,10.75,75
845,27/10/2022,10:12:00,25,Male,,Clothing,1,500,145,500
921,28/09/2022,09:34:00,101,Male,,Electronics,3,25,8,75
1150,22/08/2022,10:04:00,77,Female,,Electronics,4,30,10.2,120
1367,15/04/2022,11:38:00,16,Female,,Electronics,1,50,15.5,50
1391,01/03/2022,11:29:00,130,Male,,Beauty,2,25,9.25,50
1432,25/12/2022,06:24:00,67,Female,,Electronics,2,500,245,1000
1845,24/05/2022,07:06:00,94,Male,,Clothing,1,500,185,500
